x,y,z
14.1527013571675,-4.75413293336458,14.63
14.0938098618368,-4.94526584988528,14.63
14.034918366506,-5.13639876640596,14.63
13.9751366136844,-5.32724799226594,14.63
13.909811016586,-5.51627154187102,14.63
13.8436249345028,-5.70500257413248,14.63
13.7774388524197,-5.89373360639394,14.63
13.7112527703365,-6.08246463865539,14.63
13.6450666882533,-6.27119567091686,14.63
13.5788806061701,-6.45992670317832,14.63
13.5126945240869,-6.64865773543979,14.63
13.4465084420037,-6.83738876770125,14.63
13.3803223599205,-7.0261197999627,14.63
13.3141362778373,-7.21485083222416,14.63
13.2479501957541,-7.40358186448563,14.63
13.1817641136709,-7.59231289674709,14.63
13.1154515370282,-7.78099942774084,14.63
13.0488840696369,-7.96959627894761,14.63
12.9823166022456,-8.15819313015438,14.63
12.9105877536718,-8.34486994682024,14.63
12.8316295802474,-8.52862137902736,14.63
12.7525282066364,-8.71231398283288,14.63
12.6666483011692,-8.89288297363317,14.63
12.5699114899442,-9.06764195863606,14.63
12.4621795376091,-9.23609441176818,14.63
12.3479149569019,-9.40023948661306,14.63
12.2303729736221,-9.56197784590148,14.63
12.1068724830035,-9.71925286540549,14.63
11.9766191559535,-9.87102266079444,14.63
11.8435773965887,-10.0203145771799,14.63
11.7047778542501,-10.1642739970771,14.63
11.5643739789713,-10.3067055659328,14.63
11.4229456882291,-10.4481090507914,14.63
11.2792330941514,-10.5872014312566,14.63
11.1355205000738,-10.7262938117218,14.63
10.9918079059962,-10.865386192187,14.63
10.8480953119185,-11.0044785726522,14.63
10.7043827178409,-11.1435709531174,14.63
10.5606701237633,-11.2826633335827,14.63
10.4169575296857,-11.4217557140479,14.63
10.273244935608,-11.5608480945131,14.63
10.1295323415304,-11.6999404749783,14.63
9.98581974745281,-11.8390328554435,14.63
9.84210715337518,-11.9781252359087,14.63
9.69839455929755,-12.1172176163739,14.63
9.55468196521993,-12.2563099968392,14.63
9.4109693711423,-12.3954023773044,14.63
9.26725677706468,-12.5344947577696,14.63
9.12354418298706,-12.6735871382348,14.63
8.97983158890943,-12.8126795187,14.63
8.8361189948318,-12.9517718991652,14.63
8.69240640075418,-13.0908642796304,14.63
8.54869380667656,-13.2299566600957,14.63
8.40498121259893,-13.3690490405609,14.63
8.26126861852131,-13.5081414210261,14.63
8.11755602444368,-13.6472338014913,14.63
7.97384343036605,-13.7863261819565,14.63
7.83013083628844,-13.9254185624217,14.63
7.68641824221081,-14.0645109428869,14.63
7.54270564813318,-14.2036033233522,14.63
7.39899305405556,-14.3426957038174,14.63
7.25528045997793,-14.4817880842826,14.63
7.11156786590031,-14.6208804647478,14.63
6.96785527182269,-14.759972845213,14.63
6.82414267774506,-14.8990652256782,14.63
6.68043008366744,-15.0381576061434,14.63
6.53671748958981,-15.1772499866087,14.63
6.39300489551218,-15.3163423670739,14.63
6.24929230143457,-15.4554347475391,14.63
6.10557970735694,-15.5945271280043,14.63
5.96186711327931,-15.7336195084695,14.63
5.81815451920169,-15.8727118889347,14.63
5.67605912655627,-16.0134028526817,14.63
5.53864009538566,-16.1587163409481,14.63
